Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,Cultivar,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,tissue,collected_by,Collection_Date,replicate,variety
SRR11091212,RNA-Seq,86,336104082,PRJNA557253,SAMN14113427,Plant,141333675,JOHNS HOPKINS UNIVERSITY,public,LYC2910,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",Cotyledon with 2 visible true leaves,SRX7729872,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,19_1,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,LYC2910_cotyledon_rep1,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 1,
SRR11091213,RNA-Seq,86,227785018,PRJNA557253,SAMN14113534,Plant,85319601,JOHNS HOPKINS UNIVERSITY,public,EA00940,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",3 days after germination,SRX7729871,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97262,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,EA00940_root_rep1,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 1,
SRR11091214,RNA-Seq,86,286884648,PRJNA557253,SAMN14113533,Plant,108712817,JOHNS HOPKINS UNIVERSITY,public,LA2706,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",3 days after germination,SRX7729870,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97261,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,LA2706_root_rep3,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 3,
SRR11091215,RNA-Seq,86,485912470,PRJNA557253,SAMN14113532,Plant,182419270,JOHNS HOPKINS UNIVERSITY,public,LA2706,"run.zq,fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",3 days after germination,SRX7729869,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97260,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:24:00Z,1,LA2706_root_rep2,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 2,
SRR11091216,RNA-Seq,86,485066832,PRJNA557253,SAMN14113531,Plant,182410064,JOHNS HOPKINS UNIVERSITY,public,LA2706,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",3 days after germination,SRX7729868,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97259,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:23:00Z,1,LA2706_root_rep1,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 1,
SRR11091217,RNA-Seq,86,325041042,PRJNA557253,SAMN14113530,Plant,123550976,JOHNS HOPKINS UNIVERSITY,public,LYC1410,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",3 days after germination,SRX7729867,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97258,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:23:00Z,1,LYC1410_root_rep3,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 3,
SRR11091218,RNA-Seq,86,346050928,PRJNA557253,SAMN14113529,Plant,130868021,JOHNS HOPKINS UNIVERSITY,public,LYC1410,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",3 days after germination,SRX7729866,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97257,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,LYC1410_root_rep2,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 2,
SRR11091219,RNA-Seq,86,374100860,PRJNA557253,SAMN14113528,Plant,140760547,JOHNS HOPKINS UNIVERSITY,public,LYC1410,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",3 days after germination,SRX7729865,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97256,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,LYC1410_root_rep1,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 1,
SRR11091220,RNA-Seq,86,357575616,PRJNA557253,SAMN14113527,Plant,133954919,JOHNS HOPKINS UNIVERSITY,public,LYC1969,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",3 days after germination,SRX7729864,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97255,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:23:00Z,1,LYC1969_root_rep3,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 3,
SRR11091221,RNA-Seq,86,263065658,PRJNA557253,SAMN14113526,Plant,97865163,JOHNS HOPKINS UNIVERSITY,public,LYC1969,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",3 days after germination,SRX7729863,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97254,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,LYC1969_root_rep2,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 2,
SRR11091222,RNA-Seq,86,333860256,PRJNA557253,SAMN14113525,Plant,124608749,JOHNS HOPKINS UNIVERSITY,public,LYC1969,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",3 days after germination,SRX7729862,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97253,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,LYC1969_root_rep1,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 1,
SRR11091223,RNA-Seq,86,356691450,PRJNA557253,SAMN14113426,Plant,149313261,JOHNS HOPKINS UNIVERSITY,public,TR00019,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",Cotyledon with 2 visible true leaves,SRX7729861,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,18_4,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,TR00019_cotyledon_rep4,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 4,
SRR11091224,RNA-Seq,86,393536344,PRJNA557253,SAMN14113524,Plant,146506322,JOHNS HOPKINS UNIVERSITY,public,PI311117,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",3 days after germination,SRX7729860,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97252,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,PI311117_root_rep3,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 3,
SRR11091225,RNA-Seq,86,373862640,PRJNA557253,SAMN14113523,Plant,141780649,JOHNS HOPKINS UNIVERSITY,public,PI311117,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",3 days after germination,SRX7729859,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97251,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:25:00Z,1,PI311117_root_rep2,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 2,
SRR11091226,RNA-Seq,86,374446150,PRJNA557253,SAMN14113522,Plant,139983972,JOHNS HOPKINS UNIVERSITY,public,PI311117,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",3 days after germination,SRX7729858,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97250,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:23:00Z,1,PI311117_root_rep1,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 1,
SRR11091227,RNA-Seq,86,358189484,PRJNA557253,SAMN14113521,Plant,135947831,JOHNS HOPKINS UNIVERSITY,public,LYC2910,"run.zq,sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",3 days after germination,SRX7729857,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97249,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,LYC2910_root_rep3,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 3,
SRR11091228,RNA-Seq,86,337816084,PRJNA557253,SAMN14113520,Plant,127695057,JOHNS HOPKINS UNIVERSITY,public,LYC2910,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",3 days after germination,SRX7729856,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97248,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:23:00Z,1,LYC2910_root_rep2,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 2,
SRR11091229,RNA-Seq,86,230141848,PRJNA557253,SAMN14113519,Plant,87975584,JOHNS HOPKINS UNIVERSITY,public,LYC2910,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",3 days after germination,SRX7729855,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97247,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,LYC2910_root_rep1,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 1,
SRR11091230,RNA-Seq,86,268929998,PRJNA557253,SAMN14113518,Plant,102418966,JOHNS HOPKINS UNIVERSITY,public,TR00019,"fastq,run.zq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",3 days after germination,SRX7729854,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97246,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:23:00Z,1,TR00019_root_rep3,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 3,
SRR11091231,RNA-Seq,86,234551584,PRJNA557253,SAMN14113517,Plant,88823490,JOHNS HOPKINS UNIVERSITY,public,TR00019,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",3 days after germination,SRX7729853,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97245,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:22:00Z,1,TR00019_root_rep2,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 2,
SRR11091232,RNA-Seq,86,348397180,PRJNA557253,SAMN14113516,Plant,130645051,JOHNS HOPKINS UNIVERSITY,public,TR00019,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",3 days after germination,SRX7729852,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97244,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:23:00Z,1,TR00019_root_rep1,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 1,
SRR11091233,RNA-Seq,86,347090410,PRJNA557253,SAMN14113515,Plant,130623416,JOHNS HOPKINS UNIVERSITY,public,EA02054,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",3 days after germination,SRX7729851,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,97243,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:24:00Z,1,EA02054_root_rep3,SRP216764,root,Xingang Wang/Matthias Benoit,2019-03,biological replicate 3,
SRR11091234,RNA-Seq,86,394970222,PRJNA557253,SAMN14113425,Plant,165437269,JOHNS HOPKINS UNIVERSITY,public,TR00019,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",Cotyledon with 2 visible true leaves,SRX7729850,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,18_3,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:24:00Z,1,TR00019_cotyledon_rep3,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 3,
SRR11091235,RNA-Seq,86,416473232,PRJNA557253,SAMN14113416,Plant,175210154,JOHNS HOPKINS UNIVERSITY,public,EA01640,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",Cotyledon with 2 visible true leaves,SRX7729849,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,16_2,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:23:00Z,1,EA01640_cotyledon_rep2,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 2,
SRR11091236,RNA-Seq,86,319573936,PRJNA557253,SAMN14113415,Plant,133511267,JOHNS HOPKINS UNIVERSITY,public,EA01640,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Cotyledon with 2 visible true leaves,SRX7729848,USA,North America,"USA: Cold Spring Harbor\, NY",NextSeq 500,16_1,SINGLE,cDNA,TRANSCRIPTOMIC,Solanum lycopersicum,ILLUMINA,2020-05-04T00:00:00Z,2020-02-14T16:23:00Z,1,EA01640_cotyledon_rep1,SRP216764,Cotyledon,Xingang Wang,2018-04,biological replicate 1,
SRR11093181,WGS,10604,75918160104,PRJNA557253,SAMN14116477,Plant,61265821796,JOHNS HOPKINS UNIVERSITY,public,TR00021,"sra,fastq,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Mature Leaf,SRX7732020,USA,North America,"USA: Cold Spring Harbor\, NY",PromethION,0074,SINGLE,RANDOM,GENOMIC,Solanum lycopersicum,OXFORD_NANOPORE,2020-05-04T00:00:00Z,2020-02-16T03:35:00Z,1,TR00021,SRP216764,Leaf,,,,
SRR11093182,WGS,8527,90686297132,PRJNA557253,SAMN14116476,Plant,73462445136,JOHNS HOPKINS UNIVERSITY,public,TR00022,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",Mature Leaf,SRX7732019,USA,North America,"USA: Cold Spring Harbor\, NY",PromethION,0073,SINGLE,RANDOM,GENOMIC,Solanum lycopersicum,OXFORD_NANOPORE,2020-05-04T00:00:00Z,2020-02-16T02:36:00Z,1,TR00022,SRP216764,Leaf,,,,
SRR11093183,WGS,10037,54285703279,PRJNA557253,SAMN14116475,Plant,43688321621,JOHNS HOPKINS UNIVERSITY,public,V710029,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",Mature Leaf,SRX7732018,USA,North America,"USA: Cold Spring Harbor\, NY",PromethION,0072,SINGLE,RANDOM,GENOMIC,Solanum lycopersicum,OXFORD_NANOPORE,2020-05-04T00:00:00Z,2020-02-16T02:53:00Z,1,V710029,SRP216764,Leaf,,,,
SRR11093184,WGS,9020,101071737511,PRJNA557253,SAMN14116474,Plant,83347103759,JOHNS HOPKINS UNIVERSITY,public,EA00371,"fastq,sra,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",Mature Leaf,SRX7732017,USA,North America,"USA: Cold Spring Harbor\, NY",PromethION,0071,SINGLE,RANDOM,GENOMIC,Solanum lycopersicum,OXFORD_NANOPORE,2020-05-04T00:00:00Z,2020-02-16T03:41:00Z,1,EA00371,SRP216764,Leaf,,,,
SRR11093185,WGS,9373,55850227426,PRJNA557253,SAMN14116473,Plant,46030985212,JOHNS HOPKINS UNIVERSITY,public,LA2463,"run.zq,fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",Mature Leaf,SRX7732016,USA,North America,"USA: Cold Spring Harbor\, NY",PromethION,0070,SINGLE,RANDOM,GENOMIC,Solanum lycopersicum,OXFORD_NANOPORE,2020-05-04T00:00:00Z,2020-02-16T03:49:00Z,1,LA2463,SRP216764,Leaf,,,,
SRR11093186,WGS,9741,91397578915,PRJNA557253,SAMN14116472,Plant,73024265045,JOHNS HOPKINS UNIVERSITY,public,EA00940,"sra,fastq,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",Mature Leaf,SRX7732015,USA,North America,"USA: Cold Spring Harbor\, NY",PromethION,0069,SINGLE,RANDOM,GENOMIC,Solanum lycopersicum,OXFORD_NANOPORE,2020-05-04T00:00:00Z,2020-02-16T05:34:00Z,1,EA00940,SRP216764,Leaf,,,,
SRR11093187,WGS,10069,78416979833,PRJNA557253,SAMN14116471,Plant,63270521924,JOHNS HOPKINS UNIVERSITY,public,LA2706,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",Mature Leaf,SRX7732014,USA,North America,"USA: Cold Spring Harbor\, NY",PromethION,0068,SINGLE,RANDOM,GENOMIC,Solanum lycopersicum,OXFORD_NANOPORE,2020-05-04T00:00:00Z,2020-02-16T03:04:00Z,1,LA2706,SRP216764,Leaf,,,,
SRR11093188,WGS,6432,53666827132,PRJNA557253,SAMN14116470,Plant,42811951745,JOHNS HOPKINS UNIVERSITY,public,LYC1410,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",Mature Leaf,SRX7732013,USA,North America,"USA: Cold Spring Harbor\, NY",PromethION,0067,SINGLE,RANDOM,GENOMIC,Solanum lycopersicum,OXFORD_NANOPORE,2020-05-04T00:00:00Z,2020-02-16T03:01:00Z,1,LYC1410,SRP216764,Leaf,,,,
SRR11093189,WGS,9009,92626557493,PRJNA557253,SAMN14116484,Plant,73204551652,JOHNS HOPKINS UNIVERSITY,public,EA01155,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",Mature Leaf,SRX7732012,USA,North America,"USA: Cold Spring Harbor\, NY",PromethION,0081,SINGLE,RANDOM,GENOMIC,Solanum lycopersicum,OXFORD_NANOPORE,2020-05-04T00:00:00Z,2020-02-16T04:32:00Z,1,EA01155,SRP216764,Leaf,,,,
SRR11093190,WGS,7460,82850097009,PRJNA557253,SAMN14116483,Plant,65987493787,JOHNS HOPKINS UNIVERSITY,public,EA01049,"sra,fastq,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",Mature Leaf,SRX7732011,USA,North America,"USA: Cold Spring Harbor\, NY",PromethION,0080,SINGLE,RANDOM,GENOMIC,Solanum lycopersicum,OXFORD_NANOPORE,2020-05-04T00:00:00Z,2020-02-16T08:14:00Z,1,EA01049,SRP216764,Leaf,,,,
SRR11093191,WGS,8704,101352893867,PRJNA557253,SAMN14116482,Plant,81210006362,JOHNS HOPKINS UNIVERSITY,public,EA01037,"run.zq,fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",Mature Leaf,SRX7732010,USA,North America,"USA: Cold Spring Harbor\, NY",PromethION,0079,SINGLE,RANDOM,GENOMIC,Solanum lycopersicum,OXFORD_NANOPORE,2020-05-04T00:00:00Z,2020-02-16T07:01:00Z,1,EA01037,SRP216764,Leaf,,,,
SRR11093192,WGS,8376,81110220492,PRJNA557253,SAMN14116481,Plant,64551076342,JOHNS HOPKINS UNIVERSITY,public,TR00018,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",Mature Leaf,SRX7732009,USA,North America,"USA: Cold Spring Harbor\, NY",PromethION,0078,SINGLE,RANDOM,GENOMIC,Solanum lycopersicum,OXFORD_NANOPORE,2020-05-04T00:00:00Z,2020-02-16T05:34:00Z,1,TR00018,SRP216764,Leaf,,,,
SRR11093193,WGS,5882,108216242132,PRJNA557253,SAMN14116480,Plant,86931557750,JOHNS HOPKINS UNIVERSITY,public,PI303721,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",Mature Leaf,SRX7732008,USA,North America,"USA: Cold Spring Harbor\, NY",PromethION,0077,SINGLE,RANDOM,GENOMIC,Solanum lycopersicum,OXFORD_NANOPORE,2020-05-04T00:00:00Z,2020-02-16T07:40:00Z,1,PI303721,SRP216764,Leaf,,,,
SRR11093194,WGS,8848,80102655214,PRJNA557253,SAMN14116479,Plant,64708343908,JOHNS HOPKINS UNIVERSITY,public,TR00020,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",Mature Leaf,SRX7732007,USA,North America,"USA: Cold Spring Harbor\, NY",PromethION,0076,SINGLE,RANDOM,GENOMIC,Solanum lycopersicum,OXFORD_NANOPORE,2020-05-04T00:00:00Z,2020-02-16T06:01:00Z,1,TR00020,SRP216764,Leaf,,,,
SRR11093195,WGS,7530,96956488853,PRJNA557253,SAMN14116478,Plant,77606162818,JOHNS HOPKINS UNIVERSITY,public,LYC3153,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",Mature Leaf,SRX7732006,USA,North America,"USA: Cold Spring Harbor\, NY",PromethION,0075,SINGLE,RANDOM,GENOMIC,Solanum lycopersicum,OXFORD_NANOPORE,2020-05-04T00:00:00Z,2020-02-16T06:31:00Z,1,LYC3153,SRP216764,Leaf,,,,
SRR11093196,WGS,7128,50856374450,PRJNA557253,SAMN14116469,Plant,40582340671,JOHNS HOPKINS UNIVERSITY,public,LYC1969,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",Mature Leaf,SRX7732005,USA,North America,"USA: Cold Spring Harbor\, NY",PromethION,0066,SINGLE,RANDOM,GENOMIC,Solanum lycopersicum,OXFORD_NANOPORE,2020-05-04T00:00:00Z,2020-02-16T05:07:00Z,1,LYC1969,SRP216764,Leaf,,,,
SRR11093197,WGS,10936,72172110549,PRJNA557253,SAMN14116468,Plant,58336027632,JOHNS HOPKINS UNIVERSITY,public,PI311117,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",Mature Leaf,SRX7732004,USA,North America,"USA: Cold Spring Harbor\, NY",PromethION,0065,SINGLE,RANDOM,GENOMIC,Solanum lycopersicum,OXFORD_NANOPORE,2020-05-04T00:00:00Z,2020-02-16T05:57:00Z,1,PI311117,SRP216764,Leaf,,,,
SRR11097109,WGS,5805,74072091083,PRJNA557253,SAMN14121527,Plant,60186406231,JOHNS HOPKINS UNIVERSITY,public,LA1589,"fastq,sra,run.zq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",Mature Leaf,SRX7735879,USA,North America,"USA: Cold Spring Harbor\, NY",PromethION,0086,SINGLE,RANDOM,GENOMIC,Solanum pimpinellifolium,OXFORD_NANOPORE,2020-05-04T00:00:00Z,2020-02-18T00:11:00Z,1,LA1589,SRP216764,Leaf,,,,
SRR11097110,WGS,5192,74647357807,PRJNA557253,SAMN14121526,Plant,59923342618,JOHNS HOPKINS UNIVERSITY,public,Fla.8111B,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",Mature Leaf,SRX7735878,USA,North America,"USA: Cold Spring Harbor\, NY",PromethION,0085,SINGLE,RANDOM,GENOMIC,Solanum lycopersicum,OXFORD_NANOPORE,2020-05-04T00:00:00Z,2020-02-17T23:29:00Z,1,Fla.8111B,SRP216764,Leaf,,,,
SRR11097111,WGS,6773,50700322109,PRJNA557253,SAMN14121525,Plant,42874997076,JOHNS HOPKINS UNIVERSITY,public,LA0417,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",Mature Leaf,SRX7735877,USA,North America,"USA: Cold Spring Harbor\, NY",PromethION,0084,SINGLE,RANDOM,GENOMIC,Solanum lycopersicum var. cerasiforme,OXFORD_NANOPORE,2020-05-04T00:00:00Z,2020-02-17T21:45:00Z,1,LA0417,SRP216764,Leaf,,,,cerasiforme
SRR11097112,WGS,7207,74701319639,PRJNA557253,SAMN14121524,Plant,57450368469,JOHNS HOPKINS UNIVERSITY,public,BGV007981,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",Mature Leaf,SRX7735876,USA,North America,"USA: Cold Spring Harbor\, NY",PromethION,0083,SINGLE,RANDOM,GENOMIC,Solanum lycopersicum var. cerasiforme,OXFORD_NANOPORE,2020-05-04T00:00:00Z,2020-02-18T00:27:00Z,1,BGV007981,SRP216764,Leaf,,,,cerasiforme
SRR11097113,WGS,10298,109908103312,PRJNA557253,SAMN14121523,Plant,88415444309,JOHNS HOPKINS UNIVERSITY,public,BGV008189,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",Mature Leaf,SRX7735875,USA,North America,"USA: Cold Spring Harbor\, NY",PromethION,0082,SINGLE,RANDOM,GENOMIC,Solanum lycopersicum var. cerasiforme,OXFORD_NANOPORE,2020-05-04T00:00:00Z,2020-02-18T00:22:00Z,1,BGV008189,SRP216764,Leaf,,,,cerasiforme
SRR11073827,WGS,5757,87952325714,PRJNA557253,SAMN14088016,Plant,76701757427,JOHNS HOPKINS UNIVERSITY,public,Brandywine,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",Mature Leaf,SRX7713273,USA,North America,"USA: Cold Spring Harbor\, NY",PromethION,0064,SINGLE,RANDOM,GENOMIC,Solanum lycopersicum,OXFORD_NANOPORE,2020-05-04T00:00:00Z,2020-02-12T18:28:00Z,1,Brandywine,SRP216764,Leaf,,,,
SRR11073828,WGS,8007,76668324306,PRJNA557253,SAMN14088015,Plant,62317192647,JOHNS HOPKINS UNIVERSITY,public,EA00157,"fastq,sra,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",Mature Leaf,SRX7713272,USA,North America,"USA: Cold Spring Harbor\, NY",PromethION,0063,SINGLE,RANDOM,GENOMIC,Solanum lycopersicum,OXFORD_NANOPORE,2020-05-04T00:00:00Z,2020-02-12T17:12:00Z,1,EA00157,SRP216764,Leaf,,,,
